,tconst,isAdult,startYear,runtimeMinutes,genre_1,genre_2,genre_3,directors,title,averageRating,numVotes,primaryName
249,tt0065852,0,1970,85,Adventure,Horror,Sci-Fi,nm0011467,Les monstres de la planète des singes,3.1,1088,Al Adamson
250,tt0074213,0,1976,88,Action,Crime,,nm0011467,Black Samouraï,4.7,1009,Al Adamson
251,tt0077408,0,1978,88,Action,Sci-Fi,,nm0011467,Dimension de la mort,4.3,713,Al Adamson
252,tt0078342,0,1978,87,Comedy,Romance,,nm0011467,Bikini commando,3.6,219,Al Adamson
253,tt0125015,0,1976,94,Action,Crime,Drama,nm0011467,Le gang des pourris,4.1,251,Al Adamson
254,tt0132933,0,1974,90,Action,Drama,,nm0011467,Les frères Dynamite,3.6,548,Al Adamson
255,tt0064377,0,1970,109,Action,Drama,War,nm0518192,Les enragés du pont de la dernière chance,6.7,40,José Antonio de la Loma
256,tt0067462,0,1972,93,Western,,,nm0518192,Hold-Up à Sun Valley,5.7,63,José Antonio de la Loma
257,tt0067661,0,1973,104,Crime,Drama,,nm0518192,Razzia,4.5,45,José Antonio de la Loma
258,tt0087350,0,1984,98,Action,Drama,,nm0518192,Goma-2,5.0,199,José Antonio de la Loma
259,tt0092787,0,1988,98,Action,Drama,,nm0518192,Mort sous contrat,4.4,157,José Antonio de la Loma
260,tt0064386,0,1970,110,Drama,War,,nm0598855,À l'aube du cinquième jour,6.4,445,Giuliano Montaldo
261,tt0067698,0,1971,125,Biography,Crime,Drama,nm0598855,Sacco et Vanzetti,7.8,3419,Giuliano Montaldo
262,tt0070109,0,1973,123,Biography,Drama,History,nm0598855,Giordano Bruno,7.2,920,Giuliano Montaldo
263,tt0079211,0,1979,118,Crime,Drama,,nm0598855,Un jouet dangereux,7.0,316,Giuliano Montaldo
264,tt0092781,0,1987,107,Drama,Thriller,,nm0598855,Contrôle,5.9,299,Giuliano Montaldo
265,tt0093453,0,1987,110,Drama,,,nm0598855,Les lunettes d'or,7.1,628,Giuliano Montaldo
266,tt0100762,0,1989,110,Drama,War,,nm0598855,Le raccourci,5.1,879,Giuliano Montaldo
267,tt0064413,0,1970,94,Thriller,,,nm0224549,Week-end pour Elena,3.7,10,Julio Diamante
268,tt0064423,0,1970,90,Comedy,,,nm0173213,Heureux qui comme Ulysse...,6.7,338,Henri Colpi
269,tt0064432,0,1970,82,Comedy,,,nm0704841,Une pucelle en or,4.8,42,Arthur Maria Rabenalt
270,tt0260133,0,1974,100,Drama,Musical,Romance,nm0704841,Le Pays du sourire,6.0,32,Arthur Maria Rabenalt
271,tt0350369,0,1975,97,Comedy,Drama,Musical,nm0704841,Le Baron tzigane,5.8,21,Arthur Maria Rabenalt
272,tt0064451,0,1971,200,Action,Adventure,Drama,nm0002254,A Touch of Zen,7.5,6705,King Hu
273,tt0070942,0,1973,105,Action,Drama,,nm0002254,L'auberge du printemps,7.2,789,King Hu
274,tt0071324,0,1975,102,Action,Drama,History,nm0002254,Pirates et Guerriers,7.0,409,King Hu
275,tt0079886,0,1979,192,Fantasy,Horror,Mystery,nm0002254,La légende de la montagne,7.5,1028,King Hu
276,tt0084793,0,1983,100,Action,Drama,,nm0002254,All the King's Men,7.0,143,King Hu
277,tt0192213,0,1979,120,Action,Adventure,Drama,nm0002254,Raining in the Mountain,7.3,1287,King Hu
278,tt0064494,0,1970,87,Drama,Horror,,nm0001238,Inassouvies,5.3,1776,Jesús Franco
279,tt0064727,0,1970,91,Biography,Horror,,nm0001238,Le Trône de feu,5.1,1370,Jesús Franco
280,tt0065569,0,1970,98,Drama,Horror,,nm0001238,Les nuits de Dracula,5.6,3455,Jesús Franco
281,tt0065660,0,1972,85,Horror,,,nm0001238,Dracula prisonnier du docteur Frankenstein,4.1,763,Jesús Franco
282,tt0066104,0,1971,80,Horror,,,nm0001238,Elle tuait dans l'extase,5.7,1902,Jesús Franco
283,tt0066357,1,1970,85,Crime,Drama,Horror,nm0001238,Les yeux de la nuit,4.9,663,Jesús Franco
284,tt0066380,0,1971,89,Drama,Horror,,nm0001238,Vampiros Lesbos,5.4,4871,Jesús Franco
285,tt0067282,0,1972,82,Comedy,Drama,Horror,nm0001238,Les vierges et l'amour,4.4,313,Jesús Franco
286,tt0067682,0,1972,80,Adventure,Comedy,,nm0001238,Trois filles nues dans l'île de Robinson,4.2,168,Jesús Franco
287,tt0067846,0,1971,84,Adventure,Thriller,,nm0001238,Le diable vint d'Akasava,4.8,691,Jesús Franco
288,tt0067999,0,1971,86,Action,Crime,Drama,nm0001238,X 312... vol pour l'enfer...,4.8,286,Jesús Franco
289,tt0068522,0,1973,118,Horror,,,nm0001238,Les démons,5.2,843,Jesús Franco
290,tt0068526,0,1972,82,Crime,Drama,,nm0001238,Les ébranlées,6.1,83,Jesús Franco
291,tt0068559,0,1973,94,Horror,Sci-Fi,,nm0001238,La Malédiction de Frankenstein,5.0,800,Jesús Franco
292,tt0068583,0,1972,87,Horror,Mystery,,nm0001238,La fille de Dracula,4.7,680,Jesús Franco
293,tt0069142,0,1973,97,Drama,,,nm0001238,Quartier de femmes,4.8,233,Jesús Franco
294,tt0069437,0,1973,88,Action,Adventure,,nm0001238,Un capitaine de quinze ans,5.7,79,Jesús Franco
295,tt0069745,0,1973,82,Horror,,,nm0001238,La comtesse noire,4.7,1967,Jesús Franco
296,tt0069930,0,1975,87,Drama,Thriller,,nm0001238,La comtesse perverse,5.3,655,Jesús Franco
297,tt0069973,0,1973,86,Crime,Drama,Thriller,nm0001238,Le journal intime d'une nymphomane,5.4,533,Jesús Franco
298,tt0070118,0,1974,88,Adventure,,,nm0001238,Les amazones de la luxure,3.9,267,Jesús Franco
299,tt0070396,0,1973,82,Drama,Horror,,nm0001238,Virginité interdite,5.5,374,Jesús Franco
300,tt0070543,0,1974,87,Drama,Thriller,,nm0001238,Plaisir à trois,5.4,367,Jesús Franco
301,tt0070779,0,1973,75,Drama,Mystery,Thriller,nm0001238,Des frissons sur la peau,4.2,319,Jesús Franco
302,tt0071294,0,1974,93,Comedy,,,nm0001238,Célestine... bonne à tout faire,4.9,402,Jesús Franco
303,tt0072019,0,1974,81,Horror,,,nm0001238,Caresses de chattes,5.4,703,Jesús Franco
304,tt0072904,0,1975,82,Comedy,Crime,,nm0001238,Les putains de la ville basse,4.8,407,Jesús Franco
305,tt0073017,0,1976,90,Crime,Drama,Horror,nm0001238,Femmes en cage,4.5,1364,Jesús Franco
306,tt0074408,0,1976,92,Crime,Drama,Horror,nm0001238,Jack l'Éventreur,5.3,1794,Jesús Franco
307,tt0074548,0,1977,79,Adventure,Drama,Thriller,nm0001238,Camp d'amour pour mercenaires,4.4,522,Jesús Franco
308,tt0074971,0,1974,82,Crime,Horror,Mystery,nm0001238,Night of the assassins,5.4,339,Jesús Franco
309,tt0075322,0,1977,83,Crime,Drama,,nm0001238,Deux soeurs vicieuses,4.5,637,Jesús Franco
310,tt0076112,0,1977,95,Drama,Horror,,nm0001238,"Greta, la tortionnaire de Wrede",4.5,2531,Jesús Franco
311,tt0076312,0,1977,89,Adventure,Drama,Horror,nm0001238,Lettres d'amour d'une nonne portugaise,5.4,1170,Jesús Franco
312,tt0076645,0,1977,89,Adventure,Crime,Drama,nm0001238,Le cri d'amour de la déesse blonde,4.4,731,Jesús Franco
313,tt0077767,1,1979,82,Adventure,Crime,,nm0001238,Rapt de nymphettes,4.2,213,Jesús Franco
314,tt0078053,0,1980,96,Thriller,,,nm0001238,Deux espionnes avec un petit slip à fleurs,4.5,309,Jesús Franco
315,tt0080486,0,1980,102,Horror,,,nm0001238,Sexo-Canibale,3.5,1496,Jesús Franco
316,tt0081519,0,1980,91,Crime,Drama,Romance,nm0001238,Symphonie érotique,4.8,346,Jesús Franco
317,tt0082166,0,1981,95,Comedy,,,nm0001238,Les filles de Copacabana,4.6,109,Jesús Franco
318,tt0083019,0,1981,102,Action,Crime,Drama,nm0001238,L'enfer du plaisir,4.7,1109,Jesús Franco
319,tt0083155,0,1975,95,Horror,,,nm0001238,Expériences sexuelles au château des jouisseuses,4.7,917,Jesús Franco
320,tt0083156,0,1981,90,Horror,Mystery,Thriller,nm0001238,Bloody Moon,5.2,2545,Jesús Franco
321,tt0084449,0,1982,85,Drama,,,nm0001238,Les plaisirs d'Emmanuelle,3.7,311,Jesús Franco
322,tt0086334,0,1983,90,Horror,,,nm0001238,Sola ante el terror,4.9,90,Jesús Franco
323,tt0086486,0,1982,82,Horror,,,nm0001238,L'Abîme des morts-vivants,2.7,2514,Jesús Franco
324,tt0088122,0,1984,87,Horror,,,nm0001238,Le sinistre docteur Orloff,5.3,110,Jesús Franco
325,tt0089388,0,1985,98,Action,Thriller,,nm0001238,Sale jeu à Casablanca,5.6,77,Jesús Franco
326,tt0094950,0,1988,85,Action,Adventure,,nm0001238,Dark Mission (Les fleurs du mal),3.3,234,Jesús Franco
327,tt0095125,0,1988,98,Horror,Thriller,,nm0001238,Les prédateurs de la nuit,5.8,1686,Jesús Franco
328,tt0096877,0,1990,90,Action,Drama,War,nm0001238,La Baie d'émeraude,3.6,141,Jesús Franco
329,tt0123847,0,1978,75,Action,Crime,Drama,nm0001238,Esclaves de l'amour,4.3,968,Jesús Franco
330,tt0141446,0,1975,104,Comedy,,,nm0001238,Le Jouisseur,5.2,70,Jesús Franco
331,tt0167165,0,1977,75,Action,Crime,Thriller,nm0001238,Le cabaret des filles perverses,4.6,593,Jesús Franco
332,tt0193510,0,1977,70,Crime,Drama,,nm0001238,Les flagellées de la cellule 69,4.5,413,Jesús Franco
333,tt0212872,0,1989,85,Drama,War,,nm0001238,War Zone,4.5,154,Jesús Franco
334,tt0218181,0,1973,86,Drama,Thriller,,nm0001238,Eugénie de Sade,5.6,1091,Jesús Franco
335,tt0218380,0,1977,99,Crime,,,nm0001238,Embrasse-moi,4.8,149,Jesús Franco
336,tt0220470,0,1978,76,Mystery,Thriller,,nm0001238,Femmes sans pudeur,4.6,351,Jesús Franco
337,tt0232633,0,1976,105,Drama,Sci-Fi,Thriller,nm0001238,La fille au sexe brillant,4.8,384,Jesús Franco
338,tt0262328,0,1975,100,Comedy,Western,,nm0001238,Les nonnes en folie,4.8,93,Jesús Franco
339,tt0262395,0,1976,82,Action,Adventure,Comedy,nm0001238,Les petites vicieuses font les grandes emmerdeuses,5.8,54,Jesús Franco
340,tt0297149,0,1975,87,Adventure,Drama,Fantasy,nm0001238,Maciste et les gloutonnes,4.1,228,Jesús Franco
341,tt0381985,0,1975,75,Crime,Thriller,,nm0001238,Visa pour mourir,4.1,708,Jesús Franco
342,tt1921086,0,1972,90,Crime,,,nm0001238,Le Labyrinthe,6.3,29,Jesús Franco
343,tt3452710,0,1979,94,Horror,,,nm0001238,Le sadique de Notre-Dame,5.2,219,Jesús Franco
344,tt0064535,0,1970,99,Adventure,Drama,,nm0679013,Les aventuriers du Kashmir,6.4,54,John Peyser
345,tt0064546,0,1970,107,Drama,History,Horror,nm0904706,Le marteau des sorcières,7.8,2544,Otakar Vávra
346,tt0064582,0,1970,103,Drama,,,nm0733790,Le lion à sept têtes,6.5,351,Glauber Rocha
347,tt0065512,0,1970,94,Drama,,,nm0733790,Têtes coupées,5.9,169,Glauber Rocha
348,tt0080910,0,1980,140,Drama,Fantasy,History,nm0733790,L'âge de la Terre,6.7,591,Glauber Rocha
349,tt0064585,0,1972,80,Drama,,,nm0441716,Lettres de Stalingrad,6.6,18,Gilles Katz
350,tt0064598,0,1970,98,Comedy,Drama,Romance,nm0001149,L'ange et le démon,5.3,1013,Richard Donner
351,tt0075005,0,1976,111,Horror,Mystery,,nm0001149,La Malédiction,7.5,123567,Richard Donner
352,tt0078346,0,1978,143,Action,Adventure,Sci-Fi,nm0001149,Superman,7.4,179008,Richard Donner
353,tt0080928,0,1980,113,Comedy,Drama,Romance,nm0001149,Rendez-vous chez Max's,7.0,2012,Richard Donner
354,tt0084809,0,1982,102,Comedy,,,nm0001149,Le joujou,5.8,14050,Richard Donner
355,tt0089218,0,1985,114,Adventure,Comedy,Family,nm0001149,Les Goonies,7.7,282871,Richard Donner
356,tt0089457,0,1985,121,Adventure,Comedy,Drama,nm0001149,"Ladyhawke, la femme de la nuit",6.9,48745,Richard Donner
357,tt0093409,0,1987,109,Action,Crime,Thriller,nm0001149,L'Arme fatale,7.6,264781,Richard Donner
358,tt0096061,0,1988,101,Comedy,Drama,Fantasy,nm0001149,Fantômes en fête,6.9,108011,Richard Donner
359,tt0097733,0,1989,114,Action,Crime,Thriller,nm0001149,L'Arme fatale 2,7.2,180841,Richard Donner
360,tt0064607,0,1970,86,Drama,Romance,,nm0165965,Plaisirs secrets d'un play-boy,5.2,45,Tom Clegg
361,tt0088133,0,1984,95,Action,Mystery,Thriller,nm0165965,Infiltrations Secret intrusion,4.2,454,Tom Clegg
362,tt0064630,0,1970,95,Music,Thriller,,nm0213997,Docteur Caraïbes,4.4,25,Jean-Pierre Decourt
363,tt0064633,0,1970,93,Western,,,nm0739308,Quand Satana empoigne le Colt,6.1,86,Rafael Romero Marchent
364,tt0065992,0,1970,95,Comedy,Crime,Western,nm0739308,Et.... Sabata les tua tous,5.5,201,Rafael Romero Marchent
365,tt0067034,0,1972,87,Western,,,nm0739308,Tu seras la proie des vautours,5.6,67,Rafael Romero Marchent
366,tt0070512,0,1974,86,Thriller,,,nm0739308,Un par de zapatos del '32,5.5,122,Rafael Romero Marchent
367,tt0083216,0,1982,95,Comedy,Musical,,nm0739308,Todo es posible en Granada,4.1,62,Rafael Romero Marchent
368,tt0064649,0,1970,90,Action,Drama,Western,nm0458033,Le clan des Mac Masters,6.0,335,Alf Kjellin
369,tt0064746,0,1970,90,Action,Adventure,,nm0435728,Tous les coups sont bons pour OSS 117,5.3,74,Pierre Kalfon
370,tt0218229,0,1973,90,\N,,,nm0435728,Le feu aux lèvres,5.5,9,Pierre Kalfon
371,tt0257237,0,1975,76,Drama,,,nm0435728,J'aime mon mari... J'adore mon amant,6.5,15,Pierre Kalfon
372,tt0064779,0,1970,90,Comedy,,,nm0222545,L'ours et la poupée,6.3,495,Michel Deville
373,tt0067652,0,1971,100,Drama,,,nm0222545,Raphaël ou le débauché,7.1,421,Michel Deville
374,tt0068581,0,1973,95,Comedy,Drama,Romance,nm0222545,La femme en bleu,6.6,324,Michel Deville
375,tt0071864,0,1974,105,Comedy,Drama,,nm0222545,Le mouton enragé,6.8,1910,Michel Deville
376,tt0075690,0,1977,98,Comedy,Crime,,nm0222545,L'apprenti salaud,6.1,211,Michel Deville
377,tt0081729,0,1980,98,Comedy,Drama,,nm0222545,Le voyage en douce,7.1,694,Michel Deville
378,tt0082309,0,1981,94,Crime,Drama,,nm0222545,Eaux profondes,6.7,984,Michel Deville
379,tt0086099,0,1983,91,Adventure,Comedy,Mystery,nm0222545,La petite bande,6.4,129,Michel Deville
380,tt0089860,0,1985,101,Crime,Drama,Mystery,nm0222545,Péril en la demeure,6.9,1563,Michel Deville
381,tt0091715,0,1986,92,Crime,Drama,,nm0222545,Le paltoquet,6.1,407,Michel Deville
382,tt0095511,0,1988,99,Comedy,Drama,,nm0222545,La lectrice,7.0,1724,Michel Deville
383,tt0100277,0,1990,85,Romance,,,nm0222545,Nuit d'été en ville,6.2,468,Michel Deville
384,tt0176666,0,1978,108,Crime,Drama,,nm0222545,Pouvoir,7.3,964,Michel Deville
385,tt0064781,0,1970,99,Drama,,,nm0161615,Les fruits du paradis,6.7,1197,Vera Chytilová
386,tt0074652,0,1977,100,Comedy,Drama,,nm0161615,Le jeu de la pomme,6.9,283,Vera Chytilová
387,tt0085527,0,1983,99,Comedy,,,nm0161615,L'après-midi d'un vieux faune,7.0,272,Vera Chytilová
388,tt0064791,0,1970,120,Crime,Drama,Mystery,nm0167496,Le passager de la pluie,6.7,3439,René Clément
389,tt0067382,0,1971,96,Thriller,,,nm0167496,La maison sous les arbres,5.6,590,René Clément
390,tt0068420,0,1972,122,Crime,Drama,,nm0167496,La course du lièvre à travers les champs,6.8,797,René Clément
391,tt0073205,0,1975,110,Crime,Thriller,,nm0167496,La baby-sitter,5.4,379,René Clément
392,tt0064796,0,1970,110,Crime,,,nm0216381,La peau de torpedo,5.6,170,Jean Delannoy
393,tt0092639,0,1988,119,Drama,,,nm0216381,Bernadette,6.7,243,Jean Delannoy
394,tt0201831,0,1972,96,Comedy,Crime,,nm0216381,Pas folle la guêpe,5.1,28,Jean Delannoy
395,tt0338330,0,1990,106,Biography,Drama,History,nm0216381,La passion de Bernadette,6.5,140,Jean Delannoy
396,tt0064804,0,1970,95,Comedy,Drama,,nm0869473,Le petit bougnat,5.6,176,Bernard Toublanc-Michel
397,tt0064820,0,1989,81,Comedy,Crime,,nm0736394,Harry Plotnick seul contre tous,6.9,357,Michael Roemer
398,tt0064843,0,1970,107,Drama,Fantasy,Mystery,nm0433059,Un cas pour un bourreau débutant,7.0,634,Pavel Jurácek
399,tt0064902,0,1970,92,Horror,Thriller,,nm0612474,La rose écorchée,5.7,473,Claude Mulot
400,tt0067392,0,1971,85,Crime,Drama,,nm0612474,La saignée,5.9,87,Claude Mulot
401,tt0067621,0,1973,90,Adventure,Comedy,,nm0612474,Profession: Aventuriers,4.1,27,Claude Mulot
402,tt0071262,0,1974,77,Comedy,,,nm0612474,Y'a pas de mal à se faire du bien,4.4,36,Claude Mulot
403,tt0080916,0,1980,90,Drama,Romance,,nm0612474,L'immorale,5.0,109,Claude Mulot
404,tt0085249,0,1983,80,Drama,Romance,,nm0612474,La vénus noire,4.4,469,Claude Mulot
405,tt0178351,0,1986,80,Crime,Horror,,nm0612474,Le couteau sous la gorge,4.5,258,Claude Mulot
406,tt0201701,0,1981,90,Comedy,,,nm0612474,Le jour se lève et les conneries commencent,2.7,32,Claude Mulot
407,tt0064904,0,1970,88,Horror,Mystery,Thriller,nm0000878,Une hache pour la lune de miel,6.4,4057,Mario Bava
408,tt0065553,0,1970,82,Horror,Mystery,Thriller,nm0000878,L'Île de l'épouvante,5.8,3171,Mario Bava
409,tt0066315,0,1970,85,Comedy,Western,,nm0000878,Roy Colt et Winchester Jack,4.7,592,Mario Bava
410,tt0067656,0,1971,84,Horror,Mystery,Thriller,nm0000878,La baie sanglante,6.5,11660,Mario Bava
411,tt0068863,0,1973,95,Horror,Mystery,,nm0000878,Lisa et le diable,6.3,4949,Mario Bava
412,tt0069048,0,1972,98,Horror,,,nm0000878,Baron Vampire,5.9,3955,Mario Bava
413,tt0069141,0,1971,83,Comedy,Romance,,nm0000878,Une nuit mouvementée,5.7,926,Mario Bava
414,tt0071275,0,1974,96,Crime,Drama,Thriller,nm0000878,Les chiens enragés,7.4,4972,Mario Bava
415,tt0064905,0,1970,89,Crime,,,nm0859766,Rouge sang,6.1,502,Rudolf Thome
416,tt0086402,0,1983,114,Drama,Thriller,,nm0859766,La main dans l'ombre,6.4,97,Rudolf Thome
417,tt0092052,0,1986,120,Comedy,Drama,,nm0859766,Tarot,6.4,52,Rudolf Thome
418,tt0095637,0,1988,97,Comedy,Drama,,nm0859766,Les formes de l'amour,5.9,49,Rudolf Thome
419,tt0095864,0,1989,83,Comedy,Romance,,nm0859766,Le philosophe,6.0,203,Rudolf Thome
420,tt0064949,0,1970,95,Crime,Drama,Horror,nm0381638,Lâchez les monstres,5.5,4119,Gordon Hessler
421,tt0065597,0,1970,91,Horror,,,nm0381638,Les crocs de Satan,5.5,2688,Gordon Hessler
422,tt0067457,0,1971,87,Crime,Horror,Mystery,nm0381638,Double assassinat dans la rue Morgue,5.2,1460,Gordon Hessler
423,tt0068538,0,1972,90,Crime,Drama,,nm0381638,Du rififi à l'ambassade,5.0,143,Gordon Hessler
424,tt0070380,0,1973,103,Mystery,,,nm0381638,Medusa,2.7,392,Gordon Hessler
425,tt0071569,0,1973,105,Action,Adventure,Fantasy,nm0381638,Le voyage fantastique de Sinbad,6.8,9816,Gordon Hessler
426,tt0085508,0,1983,92,Action,Adventure,Drama,nm0381638,Escape from El Diablo,5.2,50,Gordon Hessler
427,tt0089835,0,1985,98,Action,Crime,Drama,nm0381638,Prière pour un tueur,5.7,2077,Gordon Hessler
428,tt0093546,0,1987,100,Action,Adventure,Drama,nm0381638,Les panzers de la mort,5.7,2059,Gordon Hessler
429,tt0093820,0,1987,92,Action,Drama,,nm0381638,La rage de l'honneur,5.5,890,Gordon Hessler
430,tt0098046,0,1989,91,Action,Crime,Thriller,nm0381638,Liberté provisoire,5.2,134,Gordon Hessler
431,tt0064964,0,1970,100,Action,Drama,War,nm0796402,Les sept de Marsa Matruh,5.1,164,Mario Siciliano
432,tt0067340,0,1972,98,Action,Drama,History,nm0796402,Le lion de Saint-Petersbourg,4.7,33,Mario Siciliano
433,tt0068723,0,1972,101,Western,,,nm0796402,"Alleluia et Sartana, fils de...",3.3,156,Mario Siciliano
434,tt0069409,0,1972,102,Comedy,Western,,nm0796402,"Dépêche-toi Sartana, je m'appelle Trinita!",4.1,236,Mario Siciliano
435,tt0073566,0,1977,85,Crime,Drama,,nm0796402,"Bye, Bye Darling",4.7,148,Mario Siciliano
436,tt0203090,0,1978,95,Adventure,,,nm0796402,Ecorchés vifs,5.2,76,Mario Siciliano
437,tt0064967,0,1970,96,Documentary,,,nm0842944,Sex Business - Made in Pasing,8.2,23,Hans-Jürgen Syberberg
438,tt0066123,0,1972,91,Documentary,,,nm0842944,À la suite de mon dernier déménagement... Brecht,5.8,12,Hans-Jürgen Syberberg
439,tt0066325,0,1970,138,Drama,,,nm0842944,San Domingo,6.9,32,Hans-Jürgen Syberberg
440,tt0068884,0,1972,140,Biography,Drama,History,nm0842944,"Ludwig, requiem pour un roi vierge",7.2,312,Hans-Jürgen Syberberg
441,tt0070792,0,1972,84,Biography,History,,nm0842944,Le cuisinier de Ludwig,8.0,55,Hans-Jürgen Syberberg
442,tt0071713,0,1974,187,Biography,Drama,History,nm0842944,"Karl May, à la recherche du paradis perdu",7.0,158,Hans-Jürgen Syberberg
443,tt0073908,0,1976,302,Documentary,,,nm0842944,Winifred Wagner et l'histoire de la maison Wahnfried de 1914 à 1975,8.1,82,Hans-Jürgen Syberberg
444,tt0076147,0,1977,442,Biography,Drama,,nm0842944,"Hitler, un film d'Allemagne",7.5,863,Hans-Jürgen Syberberg
445,tt0084476,0,1982,255,Drama,Music,,nm0842944,Parsifal,7.6,308,Hans-Jürgen Syberberg
446,tt0089659,0,1985,367,\N,,,nm0842944,La nuit,8.6,43,Hans-Jürgen Syberberg
447,tt0065012,0,1970,87,Comedy,,,nm0939674,Pour qui les millions?,5.8,261,Duncan Wood
448,tt0065039,0,1970,100,Drama,,,nm0526971,Erotic Story,6.0,33,Michele Lupo
449,tt0065568,0,1970,98,Comedy,Crime,Mystery,nm0526971,Le week-end des assassins,6.1,546,Michele Lupo
450,tt0068203,0,1972,109,Comedy,Western,,nm0526971,Ben et Charlie,6.2,518,Michele Lupo
451,tt0069446,0,1972,112,Action,Crime,Drama,nm0526971,Un homme à respecter,5.9,652,Michele Lupo
452,tt0069979,0,1973,85,Comedy,Crime,,nm0526971,L'homme aux nerfs d'acier,5.9,468,Michele Lupo
453,tt0075796,0,1977,98,Drama,Western,,nm0526971,Adios California,6.7,639,Michele Lupo
454,tt0077864,0,1978,110,Action,Comedy,Sport,nm0526971,Mon nom est... Bulldozer,6.7,5767,Michele Lupo
455,tt0079859,0,1979,95,Action,Comedy,Family,nm0526971,Le shérif et les extraterrestres,6.1,4011,Michele Lupo
456,tt0080530,0,1980,99,Action,Comedy,Family,nm0526971,Faut pas pousser!,5.8,2951,Michele Lupo
457,tt0082835,0,1981,90,Comedy,Western,,nm0526971,On m'appelle Malabar,6.5,3450,Michele Lupo
458,tt0083675,0,1982,101,Action,Comedy,Crime,nm0526971,Capitaine Malabar dit La bombe,6.2,4232,Michele Lupo
459,tt0208485,0,1971,84,Comedy,,,nm0526971,Un polyvalent pas comme les autres,6.2,84,Michele Lupo
460,tt0065053,0,1970,88,Crime,Drama,,nm0013273,Ours,6.3,20,Leonid Agranovich
461,tt0065073,0,1970,91,Drama,Fantasy,Horror,nm0765856,Une messe pour Dracula,6.3,6407,Peter Sasdy
462,tt0065580,0,1971,93,Horror,,,nm0765856,Comtesse Dracula,5.9,4496,Peter Sasdy
463,tt0067176,0,1971,85,Horror,,,nm0765856,La Fille de Jack l'Éventreur,6.2,2816,Peter Sasdy
464,tt0068498,0,1972,92,Horror,Mystery,Sci-Fi,nm0765856,Doomwatch,5.5,1104,Peter Sasdy
465,tt0072867,0,1975,95,Horror,,,nm0765856,Evil Baby,4.1,1357,Peter Sasdy
466,tt0076909,0,1977,96,Drama,Mystery,Sci-Fi,nm0765856,Bienvenue à la cité sanglante,5.0,504,Peter Sasdy
467,tt0065080,0,1970,105,Action,Crime,Drama,nm0323582,Le temps des loups,5.5,184,Sergio Gobbi
468,tt0066501,0,1971,125,Drama,Romance,Thriller,nm0323582,Un beau monstre,5.5,168,Sergio Gobbi
469,tt0071547,0,1976,105,Drama,Sci-Fi,Thriller,nm0323582,Blondy,4.9,44,Sergio Gobbi
470,tt0072086,0,1974,95,Comedy,Romance,,nm0323582,La rivale,5.2,37,Sergio Gobbi
471,tt0080470,0,1980,88,Drama,,,nm0323582,International Prostitution,5.4,52,Sergio Gobbi
472,tt0086910,0,1984,90,Action,,,nm0323582,L'arbalète,4.6,138,Sergio Gobbi
473,tt0138921,0,1973,95,Crime,Drama,,nm0323582,Les voraces,5.4,54,Sergio Gobbi
474,tt0164490,0,1979,95,Comedy,,,nm0323582,"Ciao, les mecs",5.1,31,Sergio Gobbi
